id,title,subtitle,authors,publisher,published_date,category,distribution_expense
UOM:39076006166453,Contemporary Auditing,,Larry P. Bailey,HarperCollins Publishers,1/1/79,Data ethics,5.6
9783030000000,The 2018 Yearbook of the Digital Ethics Lab,,"Carl Öhman, David Watson",Springer Nature,10/10/19,Data ethics,4.22
9780260000000,Obfuscation,A User's Guide for Privacy and Protest,"Finn Brunton, Helen Nissenbaum",MIT Press,4/9/15,Data ethics,3.19
1032012935,Health Tech,"Rebooting Society's Software, Hardware and Mindset","Taylor & Francis Group, Trond Arne Undheim",Productivity Press,16/9/21,Data ethics,6.9
1484278232,Managing AI in the Enterprise,Succeeding with AI Projects and MLOps to Build Sustainable AI Organizations,Klaus Haller,Apress,17/12/21,Data ethics,7.3
9781320000000,Digital Memory Studies,Media Pasts in Transition,Andrew Hoskins,Routledge,27/9/17,Data ethics,4.55
9781470000000,Linguistic Ethnography,"Collecting, Analysing and Presenting Data","Fiona Copland, Angela Creese",SAGE,22/1/15,Data ethics,5.6
9781450000000,Privacy and Big Data,,"Terence Craig, Mary Ludloff","""O'Reilly Media, Inc.""",23/9/11,Data ethics,4.22
1912808471,Nullius:,"The Anthropology of Ownership, Sovereignty and the Law in India",Kriti Kapila,Hau,15/10/20,Data ethics,3.19
9783030000000,Philosophy of Advanced Medical Imaging,,"Elisabetta Lalumera, Stefano Fanti",Springer Nature,1/3/21,Data ethics,6.9
3319714422,The Theoretical Individual,"Imagination, Ethics and the Future of Humanity","Michael Charles Tobias, Jane Gray Morrison",Springer,12/1/18,Data ethics,7.3
9781400000000,Contemporary Reflections on Business Ethics,,Ronald F. Duska,Springer Science & Business Media,15/1/07,Data ethics,4.55
470498609,Tame Your Terrible Office Tyrant,How to Manage Childish Boss Behavior and Thrive in Your Job,Lynn Taylor,John Wiley & Sons,29/6/09,Data ethics,5.6
9781120000000,Ethics and Technology,"Controversies, Questions, and Strategies for Ethical Computing",Herman T. Tavani,John Wiley & Sons,11/1/16,Data ethics,4.55
9781840000000,"Security and Privacy From a Legal, Ethical, and Technical Perspective",,"Christos Kalloniatis, Carlos Travieso-Gonzalez",BoD – Books on Demand,9/9/20,Data ethics,5.6
9780670000000,Privacy’s Blueprint,The Battle to Control the Design of New Technologies,Woodrow Hartzog,Harvard University Press,9/4/18,Data ethics,4.22
9781440000000,Ukraine and Russia,,Serhii Plokhy,University of Toronto Press,5/4/08,Data ethics,3.19
UCSC:32106005378572,Handbook of Social Science Methods,,"Robert Benjamin Smith, Peter K. Manning",Irvington Pub,1/1/80,Data ethics,6.9
303087401X,Bioeconomy and Sustainability,"Perspectives from Natural and Social Sciences, Economics and Ethics","Dirk Lanzerath, Ulrich Schurr, Christina Pinsdorf, Mandy Stake",Springer,25/4/22,Data ethics,7.3
9781000000000,Information Science,The Basics,"Judith Pintar, David Hopping",Taylor & Francis,30/12/22,Data ethics,4.55
9780860000000,The Ethics of Research with Children and Young People,A Practical Handbook,"Priscilla Alderson, Virginia Morrow",SAGE Publications,9/2/11,Data ethics,5.6
761971580,Discourse as Data,A Guide for Analysis,"Margaret Wetherell, Stephanie Taylor, Simeon J Yates",SAGE,25/5/01,Data ethics,4.22
9781140000000,Ethics for Behavior Analysts,2nd Expanded Edition,"Jon Bailey, Mary Burch",Routledge,13/5/13,Data ethics,3.19
989453936,Teconomics of Budget Ethics,"Hidden Fingers and Invisible Hands of Free Market Capitalism, Market Systems Organizations of Capitalism",Bahman Fakhraie,Ferdat Publishing,4/3/14,Data ethics,6.9
9781540000000,Leading Equity-Based MTSS for All Students,,"Amy McCart, Dawn Miller",Corwin Press,19/11/19,Data ethics,7.3
9781450000000,Building Data Science Teams,,DJ Patil,"""O'Reilly Media, Inc.""",15/9/11,Data ethics,4.55
9783320000000,Business Ethics Education and the Pragmatic Pursuit of the Good,,Francis J. Schweigert,Springer,12/8/16,Data ethics,5.6
9780190000000,The Philosophy of Information,,Luciano Floridi,OUP Oxford,10/1/13,Data ethics,4.22
1138462519,A Handbook for Data Analysis in the Behavioral Sciences,,Gideon Keren,Psychology Press,11/9/17,Data ethics,3.19
143383216X,Publication Manual of the American Psychological Association,,American Psychological Association,American Psychological Association (APA),1/10/19,Data ethics,6.9
9783030000000,How to Enhance Morality,,Vojin Rakić,Springer Nature,20/5/21,Data ethics,7.3
9783320000000,The Moral Imagination of Patricia Werhane: A Festschrift,,"R. Edward Freeman, Sergiy Dmytriyev, Andrew C. Wicks",Springer,26/4/18,Data ethics,4.55
022634455X,The Postgenomic Condition,"Ethics, Justice, and Knowledge after the Genome",Jenny Reardon,University of Chicago Press,29/12/17,Data ethics,5.6
9780310000000,The Computer-Based Patient Record,"An Essential Technology for Health Care, Revised Edition","Committee on Improving the Patient Record, Institute of Medicine",National Academies Press,28/10/97,Data ethics,4.22
1137366702,The Palgrave Handbook of Practical Animal Ethics,,"Andrew Linzey, Clair Linzey",Palgrave Macmillan,12/7/18,Data ethics,3.19
9789400000000,Leadership and Business Ethics,,Gabriel Flynn,Springer Nature,24/1/22,Data ethics,6.9
1786439727,Bad Business Practice,"Criminal Law, Regulation and the Reconfiguration of the Business Model","Christopher Harding, Alison Cronin",Edward Elgar Publishing,28/2/22,Data ethics,7.3
9400769695,"Handbook of Ethics, Values, and Technological Design","Sources, Theory, Values and Application Domains","Jeroen van den Hoven, Pieter E. Vermaas, Ibo van de Poel",Springer,11/6/15,Data ethics,4.55
9781130000000,Humanism,,Tony Davies,Routledge,19/10/06,Data ethics,5.6
9781490000000,Practical Machine Learning: Innovations in Recommendation,,"Ted Dunning, Ellen Friedman","""O'Reilly Media, Inc.""",18/8/14,Data ethics,4.22
UOM:39015073623020,Doing Your Education Research Project,,"Neil Burton, Mark Brundrett, Marion Jones",SAGE Publications Limited,1/4/08,Data ethics,3.19
9781790000000,The Domains of Identity,,Kaliya Young,Anthem Press,25/6/20,Data ethics,6.9
9780140000000,2001: A Space Odyssey,,Arthur C. Clarke,Penguin,25/10/16,Data ethics,7.3
9781780000000,The Ethics of Technology,Methods and Approaches,Sven Ove Hansson,Rowman & Littlefield,8/3/17,Data ethics,4.55
9781590000000,Teach Your Kids to Code,A Parent-Friendly Guide to Python Programming,Bryson Payne,No Starch Press,1/4/15,Data ethics,5.6
9780320000000,Aging Well,Surprising Guideposts to a Happier Life from the Landmark Study of Adult Development,George E. Vaillant,Hachette UK,14/12/08,Data ethics,4.22
9780230000000,Documenting Displacement,Questioning Methodological Boundaries in Forced Migration Research,"Katarzyna Grabska, Christina R. Clark-Kazak",McGill-Queen's Press - MQUP,15/2/22,Data ethics,3.19
813828066,Agricultural Ethics,,Paul Thompson,Wiley-Blackwell,11/5/99,Data ethics,6.9
9781490000000,Artificial Intelligence in Finance,,Yves Hilpisch,"""O'Reilly Media, Inc.""",14/10/20,Data ethics,7.3
9783030000000,"The Search for Ethics in Leadership, Business, and Beyond",,Joanne B. Ciulla,Springer Nature,5/5/20,Data ethics,4.55
9781410000000,Transforming Teaching and Learning Through Data-Driven Decision Making,,"Ellen B. Mandinach, Sharnell S. Jackson",Corwin Press,10/4/12,Data ethics,5.6
9781470000000,Internet Research Methods,,"Claire Hewson, Carl Vogel, Dianna Laurent",SAGE,7/12/15,Data ethics,4.55
9781450000000,Social Media,A Critical Introduction,Christian Fuchs,SAGE,6/12/13,Data ethics,5.6
9780750000000,IT Governance,An International Guide to Data Security and ISO27001/ISO27002,"Alan Calder, Steve Watkins",Kogan Page Publishers,3/4/12,Data ethics,4.22
9781420000000,"HBR's 10 Must Reads on Making Smart Decisions (with featured article ""Before You Make That Big Decision..."" by Daniel Kahneman, Dan Lovallo, and Olivier Sibony)",,"Harvard Business Review, Daniel Kahneman, Ram Charan",Harvard Business Press,5/3/13,Data ethics,3.19
9783640000000,Discrimination and Privacy in the Information Society,Data Mining and Profiling in Large Databases,"Bart Custers, Toon Calders, Bart Schermer, Tal Zarsky",Springer Science & Business Media,11/8/12,Data ethics,6.9
9780750000000,The Knowledge Manager's Handbook,A Step-by-Step Guide to Embedding Effective Knowledge Management in your Organization,"Nick Milton, Patrick Lambe",Kogan Page Publishers,3/10/19,Data ethics,7.3
9781440000000,Building a Smarter University,"Big Data, Innovation, and Analytics",Jason E. Lane,SUNY Press,30/9/14,Data ethics,4.55
1684673194,"Public Health Law, Ethics, and Policy",Cases and Materials,"Richard Bonnie, Ruth Bernheim, Dayna Matthew",Foundation Press,13/5/21,Data ethics,5.6
9783030000000,"Time, Life & Memory",Bergson and Contemporary Science,Laurens Landeweerd,Springer Nature,3/12/20,Data ethics,4.22
9783030000000,Towards a Sustainable Philosophy of Endurance Sport,Cycling for Life,Ron Welters,Springer,5/2/19,Data ethics,3.19
199032254,Technology and Society,"Social Networks, Power, and Inequality","Anabel Quan-Haase, Professor Faculty of Information and Media Studies/Department of Sociology Anabel Quan-Haase","Oxford University Press, USA",18/2/20,Data ethics,6.9
9781320000000,Disturbing Argument,,Catherine Palczewski,Routledge,30/1/15,Data ethics,7.3
9783320000000,Artificial General Intelligence,"11th International Conference, AGI 2018, Prague, Czech Republic, August 22-25, 2018, Proceedings","Matthew Iklé, Arthur Franz, Rafal Rzepka, Ben Goertzel",Springer,2/8/18,Data ethics,4.55
9780870000000,Aztalan,Mysteries of an Ancient Indian Town,"Robert A. Birmingham, Lynne Goldstein",Wisconsin Historical Society,7/3/14,Data ethics,5.6
807605425,Experimentation with Human Subjects,,Paul Abraham Freund,George Braziller,1/1/70,Data ethics,4.22
3030080994,"The Cordial Economy - Ethics, Recognition and Reciprocity",,Patrici Calvo,Springer,11/6/19,Data ethics,3.19
241366372,Shaping the Fourth Industrial Revolution,A Guide to Building a Better World,Klaus SCHWAB,Portfolio,29/10/18,Data ethics,6.9
9780190000000,Technology and the Virtues,A Philosophical Guide to a Future Worth Wanting,Shannon Vallor,Oxford University Press,2/8/16,Data ethics,7.3
1464813256,Information and Communications for Development 2018,Data-Driven Development,World Bank,Information and Communications,13/11/18,Data ethics,4.55
9783320000000,Technoscience and Citizenship: Ethics and Governance in the Digital Society,,Ana Delgado,Springer,5/1/17,Data ethics,5.6
125964121X,"Medical Ethics for the Boards, Third Edition",,Conrad Fischer,McGraw-Hill Education / Medical,11/1/16,Data ethics,4.22
9781590000000,Bioethics and the Fetus,"Medical, Moral and Legal Issues","James M. Humber, Robert F. Almeder",Springer Science & Business Media,16/12/91,Data ethics,3.19
9780200000000,Intellectual Privacy,Rethinking Civil Liberties in the Digital Age,Neil Richards,Oxford University Press,2/1/15,Data ethics,6.9
9780690000000,Of Privacy and Power,The Transatlantic Struggle Over Freedom and Security,"Henry Farrell, Abraham L. Newman",Princeton University Press,2/3/21,Data ethics,7.3
9780190000000,Intelligent Assistive Technologies for Dementia,"Clinical, Ethical, Social, and Regulatory Implications","Fabrice Jotterand, Marcello Ienca, Tenzin Wangmo, Bernice Elger",Oxford University Press,2/9/19,Data ethics,4.55
9780070000000,"CompTIA Security+ All-in-One Exam Guide, Second Edition (Exam SY0-201)",,"Gregory White, Wm. Arthur Conklin, Dwayne Williams, Roger Davis, Chuck Cothren",McGraw Hill Professional,15/12/08,Data ethics,5.6
140449493,The Nicomachean Ethics,,Aristotle,Penguin,30/3/04,Data ethics,4.55
9781350000000,More Is More,How the Best Companies Go Farther and Work Harder to Create Knock-Your-Socks-Off Customer Experiences,Blake Morgan,Routledge,21/4/17,Data ethics,5.6
9781100000000,97 Things Every Information Security Professional Should Know,,Christina Morillo,"""O'Reilly Media, Inc.""",14/9/21,Data ethics,4.22
9781480000000,Engaging Crystallization in Qualitative Research,An Introduction,Laura L. Ellingson,SAGE Publications,1/8/08,Data ethics,3.19
9780760000000,Cyberethics: Morality and Law in Cyberspace,,Richard Spinello,Jones & Bartlett Publishers,6/7/10,Data ethics,6.9
3319082531,"Information Granularity, Big Data, and Computational Intelligence",,"Witold Pedrycz, Shyi-Ming Chen",Springer,29/7/14,Data ethics,7.3
9783030000000,Linking and Mining Heterogeneous and Multi-view Data,,"Deepak P, Anna Jurek-Loughrey",Springer,13/12/18,Data ethics,4.55
9783030000000,"Corporate Environmental Responsibility, Accounting and Corporate Finance in the EU",A Quantitative Analysis Approach,"Panagiotis Dimitropoulos, Konstantinos Koronios",Springer Nature,8/4/21,Data ethics,5.6
9780690000000,Artificial You,AI and the Future of Your Mind,Susan Schneider,Princeton University Press,1/10/19,Data ethics,4.22
9781000000000,Psychological Perspectives on Praise,,Eddie Brummelman,Routledge,21/7/20,Data ethics,3.19
1785278010,The Dancing Body in Renaissance Choreography,Kinetic Theatricality and Social Interaction,Mark Franko,Anthem Studies in Theatre and,2/11/21,Data ethics,6.9
OSU:32435075971853,Yearbook of International Organizations,,Union of International Associations,International Publications Service,1/12/81,Data ethics,7.3
1107501164,Hacking the Electorate,How Campaigns Perceive Voters,Eitan D. Hersh,Cambridge University Press,30/6/15,Data ethics,4.55
9780750000000,Managing Financial Information,,David Davies,Kogan Page Publishers,3/7/17,Data ethics,5.6
3030179621,Controversies in Latin American Bioethics,,"Eduardo Rivera-López, Martin Hevia",Springer,10/7/19,Data ethics,4.22
9780490000000,Liberty and the News,,Walter Lippmann,Courier Corporation,19/9/12,Data ethics,3.19
059652269X,97 Things Every Software Architect Should Know,,Richard Monson-Haefel,O'Reilly Media,12/2/09,Data ethics,6.9
9781440000000,Introduction to the Responsible Conduct of Research (rev. Ed. ),,Nicholas H. Steneck,DIANE Publishing,1/9/09,Data ethics,7.3
1461455901,Handbook of Damage Mechanics,Nano to Macro Scale for Materials and Structures,George Z. Voyiadjis,Springer,14/10/14,Data ethics,4.55
309078733,Sharing Research Data,,"Committee on National Statistics, Commission on Behavioral and Social Sciences and Education, Division of Behavioral and Social Sciences and Education, National Research Council",National Academies Press,15/1/85,Data ethics,5.6
1725619415,U.S. House Practice,"A Guide to the Rules, Precedents, and Procedures of the House",U. S. U.S. Congress,Createspace Independent Publishing Platform,1/3/17,Data ethics,4.22
9780190000000,The Oxford Handbook of Public Health Ethics,,"Anna C. Mastroianni, Jeffrey P. Kahn, Nancy E. Kass",Oxford University Press,23/7/19,Data ethics,3.19
9781800000000,"Machine Law, Ethics, and Morality in the Age of Artificial Intelligence",,"Thompson, Steven John",IGI Global,18/3/21,Data ethics,6.9
9781130000000,Genetic Databases,Socio-Ethical Issues in the Collection and Use of DNA,"Oonagh Corrigan, Richard Tutton",Routledge,31/7/04,Data ethics,7.3
3540826270,"Automata, Languages and Programming","33rd International Colloquium, ICALP 2006, Venice, Italy, July 10-14, 2006, Proceedings","Michele Bugliesi, Bart Preneel, Vladimiro Sassone, Ingo Wegener",Springer,2/9/09,Data ethics,4.55
194505123X,SQL QuickStart Guide,"The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL",Walter Shields,Clydebank Media LLC,4/11/19,Data ethics,5.6
631229191,The Blackwell Guide to the Philosophy of Computing and Information,,Luciano Floridi,Wiley-Blackwell,17/10/03,Data ethics,4.22
3849515109,Ethics -,,Benedictus de Spinoza,Tredition Classics,1/2/13,Data ethics,3.19
262133601,Foundations of Statistical Natural Language Processing,,"Christopher Manning, Hinrich Schutze",MIT Press,28/5/99,NLP,6.9
9781110000000,Natural Language Processing,A Machine Learning Perspective,"Yue Zhang, Zhiyang Teng",Cambridge University Press,7/1/21,NLP,7.3
9789810000000,Representation Learning for Natural Language Processing,,"Zhiyuan Liu, Yankai Lin, Maosong Sun",Springer Nature,3/7/20,NLP,4.55
9780600000000,Natural Language Processing with Python,Analyzing Text with the Natural Language Toolkit,"Steven Bird, Ewan Klein, Edward Loper","""O'Reilly Media, Inc.""",12/6/09,NLP,5.6
9781000000000,Natural Language Processing in Artificial Intelligence,,"Brojo Kishore Mishra, Raghvendra Kumar",CRC Press,1/11/20,NLP,4.22
9781490000000,Practical Natural Language Processing,A Comprehensive Guide to Building Real-World NLP Systems,"Sowmya Vajjala, Bodhisattwa Majumder, Anuj Gupta, Harshit Surana",O'Reilly Media,17/6/20,NLP,3.19
9780260000000,Introduction to Natural Language Processing,,Jacob Eisenstein,MIT Press,1/10/19,NLP,6.9
9781490000000,Applied Natural Language Processing in the Enterprise,,"Ankur A. Patel, Ajay Uppili Arasanipalai","""O'Reilly Media, Inc.""",12/5/21,NLP,7.3
9781490000000,Natural Language Processing with PyTorch,Build Intelligent Language Applications Using Deep Learning,"Delip Rao, Brian McMahan",O'Reilly Media,22/1/19,NLP,4.55
1484273850,Natural Language Processing Projects,Build Next-Generation NLP Applications Using AI Techniques,"Akshay Kulkarni, Adarsha Shivananda, Anoosh Kulkarni",Apress,4/12/21,NLP,5.6
9781480000000,Applied Natural Language Processing with Python,Implementing Machine Learning and Deep Learning Algorithms for Natural Language Processing,Taweh Beysolow II,Apress,11/9/18,NLP,4.55
9781850000000,Natural Language Processing and Text Mining,,"Anne Kao, Steve R. Poteet",Springer Science & Business Media,6/3/07,NLP,5.6
9781790000000,Python Natural Language Processing,,Jalaj Thanaki,Packt Publishing Ltd,31/7/17,NLP,4.22
9781640000000,Natural Language Processing in Action,"Understanding, analyzing, and generating text with Python","Hannes Hapke, Cole Howard, Hobson Lane",Simon and Schuster,16/3/19,NLP,3.19
9789810000000,Deep Learning in Natural Language Processing,,"Li Deng, Yang Liu",Springer,23/5/18,NLP,6.9
9781640000000,Real-World Natural Language Processing,Practical applications with deep learning,Masato Hagiwara,Simon and Schuster,21/12/21,NLP,7.3
9781480000000,Natural Language Processing Recipes,Unlocking Text Data with Machine Learning and Deep Learning using Python,"Akshay Kulkarni, Adarsha Shivananda",Apress,29/1/19,NLP,4.55
9783320000000,Turkish Natural Language Processing,,"Kemal Oflazer, Murat Saraçlar",Springer,20/7/18,NLP,5.6
9781790000000,Natural Language Processing Fundamentals,Build intelligent applications that can interpret the human language to deliver impactful results,"Sohom Ghosh, Dwight Gunning",Packt Publishing Ltd,30/3/19,NLP,4.22
9781100000000,Natural Language Processing with Transformers,,"Lewis Tunstall, Leandro von Werra, Thomas Wolf","""O'Reilly Media, Inc.""",26/1/22,NLP,3.19
9789380000000,Natural Language Processing,,Ela Kumar,I. K. International Pvt Ltd,30/12/13,NLP,6.9
142008593X,Handbook of Natural Language Processing,,"Nitin Indurkhya, Fred J. Damerau",CRC Press,22/2/10,NLP,7.3
9781480000000,Deep Learning for Natural Language Processing,Creating Neural Networks with Python,"Palash Goyal, Sumit Pandey, Karan Jain",Apress,26/6/18,NLP,4.55
9781470000000,Emerging Applications of Natural Language Processing: Concepts and New Research,Concepts and New Research,"Bandyopadhyay, Sivaji",IGI Global,31/10/12,NLP,5.6
9783540000000,Advances in Natural Language Processing,"Third International Conference, PorTAL 2002, Faro, Portugal, June 23-26, 2002. Proceedings","Elisabete Ranchod, Nuno J. Mamede",Springer Science & Business Media,17/6/02,NLP,4.22
9781840000000,Hands-On Python Natural Language Processing,Explore tools and techniques to analyze and process text with a view to building real-world NLP applications,"Aman Kedia, Mayank Rasu",Packt Publishing Ltd,26/6/20,NLP,3.19
8131708950,Natural Language Understanding,,Allen,Pearson Education India,1/9/95,NLP,6.9
9781790000000,Natural Language Processing with TensorFlow,Teach language to machines using Python's deep learning library,Thushan Ganegedara,Packt Publishing Ltd,31/5/18,NLP,7.3
9783320000000,Advanced Applications of Natural Language Processing for Performing Information Extraction,,"Mário Rodrigues, António Teixeira",Springer,6/5/15,NLP,4.55
9780140000000,Multilingual Natural Language Processing Applications,From Theory to Practice,"Daniel Bikel, Imed Zitouni",IBM Press,11/5/12,NLP,5.6
9783320000000,Natural Language Processing and Information Systems,"23rd International Conference on Applications of Natural Language to Information Systems, NLDB 2018, Paris, France, June 13-15, 2018, Proceedings","Max Silberztein, Faten Atigui, Elena Kornyshova, Elisabeth Métais, Farid Meziane",Springer,24/5/18,NLP,4.22
9781800000000,Natural Language Processing for Global and Local Business,,"Pinarbasi, Fatih, Taskiran, M. Nurdan",IGI Global,31/7/20,NLP,3.19
9781440000000,Handbook of Natural Language Processing and Machine Translation,DARPA Global Autonomous Language Exploitation,"Joseph Olive, Caitlin Christianson, John McCary",Springer Science & Business Media,2/3/11,NLP,6.9
3319108875,Advances in Natural Language Processing,"9th International Conference on NLP, PolTAL 2014, Warsaw, Poland, September 17-19, 2014. Proceedings","Adam Przepiórkowski, Maciej Ogrodniczuk",Springer,25/8/14,NLP,7.3
9781640000000,Taming Text,"How to Find, Organize, and Manipulate It","Grant Ingersoll, Thomas S. Morton, Drew Farris",Simon and Schuster,20/12/12,NLP,4.55
9781800000000,"Natural Language Processing: Concepts, Methodologies, Tools, and Applications","Concepts, Methodologies, Tools, and Applications","Management Association, Information Resources",IGI Global,1/11/19,NLP,5.6
9781800000000,Advanced Natural Language Processing with TensorFlow 2,"Build effective real-world NLP applications using NER, RNNs, seq2seq models, Transformers, and more",Ashish Bansal,Packt Publishing Ltd,4/2/21,NLP,4.22
9781630000000,Neural Network Methods in Natural Language Processing,,Yoav Goldberg,Morgan & Claypool Publishers,17/4/17,NLP,3.19
3540676058,Natural Language Processing - NLP 2000,"Second International Conference Patras, Greece, June 2-4, 2000 Proceedings",Dimitris N. Christodoulakis,Springer,24/5/00,NLP,6.9
UOM:39015080815528,Natural Language Processing and Information Retrieval,,"Tanveer Siddiqui, U. S. Tiwary",Oxford University Press,1/5/08,NLP,7.3
9783640000000,Natural Language Processing of Semitic Languages,,Imed Zitouni,Springer Science & Business,22/4/14,NLP,4.55
9783320000000,Natural Language Processing and Chinese Computing,"6th CCF International Conference, NLPCC 2017, Dalian, China, November 8–12, 2017, Proceedings","Xuanjing Huang, Jing Jiang, Dongyan Zhao, Yansong Feng, Yu Hong",Springer,3/1/18,NLP,5.6
148426245X,Practical Natural Language Processing with Python,With Case Studies from Industries Using Text Data at Scale,Mathangi Sri,Apress,1/12/20,NLP,4.22
3030513092,Natural Language Processing and Information Systems,"25th International Conference on Applications of Natural Language to Information Systems, NLDB 2020, Saarbrücken, Germany, June 24–26, 2020, Proceedings","Elisabeth Métais, Farid Meziane, Helmut Horacek, Philipp Cimiano",Springer,18/6/20,NLP,3.19
9789810000000,Cognitively Inspired Natural Language Processing,An Investigation Based on Eye-tracking,"Abhijit Mishra, Pushpak Bhattacharyya",Springer,1/8/18,NLP,6.9
9789030000000,Natural Language Processing for Online Applications,"Text retrieval, extraction and categorization. Second revised edition","Peter Jackson, Isabelle Moulinier",John Benjamins Publishing,5/6/07,NLP,7.3
9780820000000,Handbook of Natural Language Processing,,"Robert Dale, Hermann Moisl, Harold Somers",CRC Press,25/7/00,NLP,4.55
9781120000000,Artificial Intelligent Techniques for Wireless Communication and Networking,,"R. Kanthavel, K. Anathajothi, S. Balamurugan, R. Karthik Ganesh",John Wiley & Sons,24/2/22,NLP,5.6
9783030000000,Natural Language Processing in Artificial Intelligence — NLPinAI 2021,,Roussanka Loukanova,Springer Nature,1/11/21,NLP,4.55
3030522717,Natural Language Processing for Electronic Design Automation,,"Mathias Soeken, Rolf Drechsler",Springer,1/9/20,NLP,5.6
9781470000000,Natural Language Processing,Semantic Aspects,"Epaminondas Kapetanios, Doina Tatar, Christian Sacarea",CRC Press,14/11/13,NLP,4.22
9781790000000,Hands-On Natural Language Processing with Python,A practical guide to applying deep learning architectures to your NLP applications,"Rajesh Arumugam, Rajalingappaa Shanmugamani",Packt Publishing Ltd,18/7/18,NLP,3.19
9781320000000,An Introduction to Natural Language Processing Through Prolog,,Clive Matthews,Routledge,1/7/16,NLP,6.9
9781840000000,Python Natural Language Processing Cookbook,"Over 50 recipes to understand, analyze, and generate text for implementing language processing tasks",Zhenya Antić,Packt Publishing Ltd,19/3/21,NLP,7.3
9781490000000,Deep Learning for Coders with fastai and PyTorch,,"Jeremy Howard, Sylvain Gugger","""O'Reilly Media, Inc.""",29/6/20,NLP,4.55
9783540000000,Natural Language Processing - NLP 2000,"Second International Conference Patras, Greece, June 2-4, 2000 Proceedings",Dimitris N. Christodoulakis,Springer Science & Business Media,24/5/00,NLP,5.6
9781600000000,Arabic Natural Language Processing,,Nizar Y. Habash,Morgan & Claypool Publishers,15/11/09,NLP,4.22
9781800000000,The Natural Language Processing Workshop,Confidently design and build your own NLP projects with this easy-to-understand practical guide,"Rohan Chopra, Aniruddha M. Godbole, Nipun Sadvilkar, Muzaffar Bashir Shah, Sohom Ghosh, Dwight Gunning",Packt Publishing Ltd,17/8/20,NLP,3.19
521032261,Challenges in Natural Language Processing,,"Madeleine Bates, Ralph M. Weischedel",Cambridge University Press,23/11/06,NLP,6.9
9781790000000,Natural Language Processing: Python and NLTK,,"Nitin Hardeniya, Jacob Perkins, Deepti Chopra, Nisheeth Joshi, Iti Mathur",Packt Publishing Ltd,22/11/16,NLP,7.3
3642227430,Coarse-to-Fine Natural Language Processing,,Slav Petrov,Springer Science & Business Media,3/11/11,NLP,4.55
9780080000000,Cognitive Approach to Natural Language Processing,,"Bernadette Sharp, Florence Sedes, Wieslaw Lubaszewski",Elsevier,31/5/17,NLP,5.6
3540354670,Finite-State Methods and Natural Language Processing,"5th International Workshop, FSMNLP 2005, Helsinki, Finland, September 1-2, 2005, Revised Papers","Anssi Yli-Jyrä, Lauri Karttunen, Juhani Karhumäki",Springer,7/12/06,NLP,4.22
9781790000000,Natural Language Processing and Computational Linguistics,"A practical guide to text analysis with Python, Gensim, spaCy, and Keras",Bhargav Srinivasa-Desikan,Packt Publishing Ltd,29/6/18,NLP,3.19
9781120000000,The Handbook of Computational Linguistics and Natural Language Processing,,"Alexander Clark, Chris Fox, Shalom Lappin",John Wiley & Sons,24/4/13,NLP,6.9
9781490000000,Natural Language Processing with Spark NLP,Learning to Understand Text at Scale,Alex Thomas,"""O'Reilly Media, Inc.""",25/6/20,NLP,7.3
9780520000000,Ontology and the Lexicon,A Natural Language Processing Perspective,"Chu-ren Huang, Nicoletta Calzolari, Aldo Gangemi, Alessandro Lenci, Alessandro Oltramari",Cambridge University Press,1/4/10,NLP,4.55
9781790000000,Hands-On Natural Language Processing with PyTorch 1.x,"Build smart, AI-driven linguistic applications using deep learning and NLP techniques",Thomas Dop,Packt Publishing Ltd,9/7/20,NLP,5.6
9783320000000,Natural Language Processing and Information Systems,"21st International Conference on Applications of Natural Language to Information Systems, NLDB 2016, Salford, UK, June 22-24, 2016, Proceedings","Elisabeth Métais, Farid Meziane, Mohamad Saraee, Vijayan Sugumaran, Sunil Vadera",Springer,16/6/16,NLP,4.22
9781780000000,Natural Language Processing with Java,,Richard M Reese,Packt Publishing Ltd,27/3/15,NLP,3.19
3030805980,Natural Language Processing and Information Systems,"26th International Conference on Applications of Natural Language to Information Systems, NLDB 2021, Saarbrücken, Germany, June 23–25, 2021, Proceedings","Elisabeth Métais, Farid Meziane, Helmut Horacek, Epaminondas Kapetanios",Springer,20/6/21,NLP,6.9
9781720000000,Natural Language Processing with Python and spaCy,A Practical Introduction,Yuli Vasiliev,No Starch Press,28/4/20,NLP,7.3
9780200000000,Brain-Computer Interfaces,Principles and Practice,"Jonathan Wolpaw, Elizabeth Winter Wolpaw",Oxford University Press,24/1/12,NLP,4.55
1803247339,Transformers for Natural Language Processing,"Build, Train, and Fine-Tune Deep Neural Network Architectures for NLP with Python, Pytorch, TensorFlow, BERT, and GPT-3",Denis Rothman,Packt Publishing,25/3/22,NLP,5.6
9783030000000,Natural Language Processing for Social Media,,Atefeh Farzindar,Springer Nature,31/8/15,NLP,4.55
9781140000000,Graph-based Natural Language Processing and Information Retrieval,,"Rada Mihalcea, Dragomir Radev",Cambridge University Press,11/4/11,NLP,5.6
9781630000000,Linguistic Fundamentals for Natural Language Processing,100 Essentials from Morphology and Syntax,Emily M. Bender,Morgan & Claypool Publishers,1/6/13,NLP,4.22
